VideoId,LabelConfidencePairs
/storage/haibn/yt8m/test_lotus/lotus_video_4085.mp4,342 0.999926 1 0.0280668 455 0.0200021 26 0.0184163 8 0.0166664 105 0.0125788 0 0.0092015 478 0.00760284 5 0.0053333 331 0.00483045 16 0.00468996 199 0.0037429 192 0.0034405 1131 0.00292966 25 0.00262776 847 0.00213787 435 0.0020327 315 0.00191098 461 0.00183958 434 0.00181532
/storage/haibn/yt8m/test_lotus/lotus_video_3524.mp4,342 0.999495 159 0.00899825 99 0.00632608 26 0.0047355 1 0.00285611 327 0.00253078 39 0.00252402 16 0.00207531 0 0.00204918 459 0.00203231 626 0.0019744 18 0.00191826 50 0.00180224 5 0.00164485 242 0.00161666 15 0.00133735 170 0.00112823 150 0.0010716 65 0.00100696 518 0.000916868
/storage/haibn/yt8m/test_lotus/lotus_video_6331.mp4,342 0.995759 453 0.231963 26 0.0613934 16 0.0103803 282 0.00948113 308 0.00595108 8 0.0044454 59 0.00344631 5 0.00305277 43 0.00258946 11 0.00235575 194 0.00223079 69 0.00203982 0 0.00178316 9 0.00173077 311 0.00151226 18 0.00136092 64 0.00130528 130 0.00125268 368 0.00118837
/storage/haibn/yt8m/test_lotus/lotus_video_4463.mp4,342 0.997511 39 0.0889419 0 0.0441331 1 0.0210471 5 0.00869864 202 0.00320438 121 0.00232184 233 0.00230685 60 0.00204781 42 0.0016292 282 0.00162405 393 0.00157219 35 0.00154185 207 0.00148422 156 0.0011386 265 0.00111312 99 0.00104624 354 0.000943899 595 0.000924647 25 0.000793487
/storage/haibn/yt8m/test_lotus/lotus_video_6336.mp4,342 0.999979 0 0.0184346 1 0.00766316 19 0.0035758 8 0.00341108 63 0.00295684 193 0.00187135 105 0.00115982 69 0.00094974 104 0.000943333 5 0.000918329 15 0.000909537 517 0.000843614 7 0.000800848 417 0.000778735 36 0.000652105 18 0.000637919 34 0.000629425 203 0.00062716 349 0.000613749
/storage/haibn/yt8m/test_lotus/lotus_video_8672.mp4,342 0.997214 16 0.0143943 1 0.0106184 5 0.0106149 26 0.00919282 39 0.00883234 194 0.00559592 0 0.00430977 7 0.00423828 19 0.00398505 315 0.00336441 2 0.0027853 36 0.00275525 17 0.00262919 136 0.00235119 159 0.00205052 441 0.00196078 48 0.00195268 147 0.00186583 105 0.00184181
/storage/haibn/yt8m/test_lotus/lotus_video_2405.mp4,1122 0.994284 342 0.990265 1954 0.986383 15 0.92392 18 0.736875 67 0.512097 140 0.407402 1533 0.0229434 2256 0.016504 782 0.0136571 699 0.00999215 3494 0.00985247 16 0.00841615 5 0.00730905 2647 0.00486851 862 0.00445241 1831 0.00382081 0 0.0033884 17 0.00318584 96 0.0029299
/storage/haibn/yt8m/test_lotus/lotus_video_6797.mp4,342 0.992659 99 0.0105107 8 0.00463974 16 0.00446028 1 0.00386491 0 0.00246096 26 0.00238359 5 0.00191319 317 0.00183693 6 0.00148851 215 0.00140828 36 0.00127846 130 0.00102752 414 0.00100452 329 0.000838935 9 0.000774503 64 0.000733197 733 0.000732303 118 0.000726372 308 0.000696301
/storage/haibn/yt8m/test_lotus/lotus_video_7698.mp4,342 0.999996 0 0.0398255 1 0.0151052 36 0.00469416 99 0.00405368 19 0.00348204 438 0.00343442 8 0.00321299 26 0.00291413 82 0.00157845 79 0.00146133 186 0.00145251 252 0.00144103 1686 0.0012877 478 0.00116795 118 0.00110614 423 0.00107753 455 0.000941426 94 0.000884503 245 0.000809908
/storage/haibn/yt8m/test_lotus/lotus_video_152.mp4,342 0.999812 92 0.00870425 18 0.0044001 15 0.0037691 478 0.00184739 1 0.00151759 3153 0.00146309 2037 0.00137815 282 0.00124133 170 0.00113025 93 0.0010159 0 0.000995755 777 0.000984818 150 0.000915557 204 0.000893354 196 0.000879884 102 0.000843674 8 0.000829965 739 0.000813097 111 0.000792146
/storage/haibn/yt8m/test_lotus/lotus_video_3714.mp4,342 0.996809 66 0.0140842 146 0.00940433 315 0.00782552 0 0.00731128 26 0.00582564 332 0.00555906 1 0.00415182 293 0.0028652 194 0.0026539 505 0.00204346 19 0.00186563 36 0.00150952 9 0.00150883 94 0.00140905 2320 0.00129688 25 0.00120601 8 0.00114185 64 0.000952363 193 0.000915587
/storage/haibn/yt8m/test_lotus/lotus_video_7134.mp4,342 0.999753 0 0.219635 42 0.132398 1 0.0393497 287 0.00586978 2037 0.00348139 1917 0.00323159 27 0.00278074 204 0.00179178 96 0.00141564 739 0.00140703 15 0.00133294 150 0.00128359 428 0.00120351 2245 0.00110742 1719 0.00110584 484 0.00100836 193 0.000905126 124 0.000890344 239 0.000869274
/storage/haibn/yt8m/test_lotus/lotus_video_4895.mp4,342 0.999618 17 0.0200654 159 0.0135917 1 0.0125116 0 0.0093095 19 0.00586578 39 0.00572065 26 0.00524625 8 0.00449926 18 0.00359288 193 0.0026032 315 0.00243628 45 0.00219786 43 0.00214157 92 0.0021162 7 0.0018428 186 0.00175127 517 0.00163922 36 0.00156498 34 0.00142258
/storage/haibn/yt8m/test_lotus/lotus_video_8042.mp4,342 0.996577 21 0.0421675 23 0.0413234 73 0.020705 1 0.0134279 24 0.0124526 36 0.00648382 5 0.00456628 0 0.00290912 676 0.00261819 270 0.0025886 115 0.00245371 7 0.00221139 64 0.00196233 2 0.00190553 703 0.0018664 554 0.00178105 119 0.00175038 26 0.00167185 113 0.00166818
/storage/haibn/yt8m/test_lotus/lotus_video_8373.mp4,342 0.999503 15 0.0917311 18 0.0842095 2 0.0644333 64 0.0311762 44 0.0292116 141 0.0185815 76 0.0164325 255 0.0162774 247 0.0152833 113 0.0113385 252 0.0107428 52 0.00887159 16 0.00881323 119 0.00832585 353 0.00709641 46 0.00686687 36 0.00631729 43 0.00609624 821 0.00603586
/storage/haibn/yt8m/test_lotus/lotus_video_2185.mp4,342 0.998831 66 0.0259667 0 0.0190281 332 0.01161 26 0.0105914 441 0.00781259 315 0.00559506 293 0.00556552 159 0.00462636 1 0.00409439 194 0.00390655 595 0.00268629 16 0.00254783 2658 0.00230238 136 0.00219274 25 0.00193778 36 0.00186396 8 0.0016762 193 0.00146201 34 0.00145018
/storage/haibn/yt8m/test_lotus/lotus_video_445.mp4,342 0.99889 0 0.0138444 1 0.0124933 315 0.00912637 16 0.00724426 36 0.00654608 159 0.00625688 505 0.00548577 39 0.00440827 5 0.00416815 337 0.00101376 25 0.000844449 626 0.000819594 301 0.000801414 327 0.0007945 15 0.000781476 9 0.000761122 428 0.000740469 150 0.00069949 215 0.000674099
/storage/haibn/yt8m/test_lotus/lotus_video_3266.mp4,342 0.998609 8 0.0111266 1 0.00690043 16 0.00619945 0 0.00369117 5 0.00140068 242 0.00121248 26 0.00103167 6 0.000973672 25 0.000971854 921 0.000966758 193 0.000816554 35 0.000746101 254 0.000713557 352 0.000699431 459 0.000666767 17 0.000659764 41 0.000621617 420 0.000620633 478 0.000620127
/storage/haibn/yt8m/test_lotus/lotus_video_8544.mp4,1206 0.999132 342 0.965699 709 0.512391 1 0.0352587 15 0.0260901 16 0.0222104 509 0.0198002 3157 0.0167932 0 0.0121089 35 0.011527 25 0.0112972 5 0.0108867 315 0.0063372 230 0.00487575 128 0.00371855 17 0.0030871 19 0.00232551 7 0.00229439 64 0.00223508 8 0.00199154
/storage/haibn/yt8m/test_lotus/lotus_video_2482.mp4,342 0.999914 332 0.0677742 26 0.0219272 159 0.0101108 130 0.00715616 1 0.00542361 0 0.00462952 1520 0.00451177 5 0.00404388 17 0.00308335 136 0.00279039 16 0.00266111 239 0.00250086 315 0.00233787 19 0.00216311 11 0.0018248 8 0.00176585 36 0.00171438 94 0.00159293 193 0.00158077
/storage/haibn/yt8m/test_lotus/lotus_video_7200.mp4,342 0.999179 1 0.024373 69 0.0145901 8 0.00894028 317 0.00619751 124 0.00570959 236 0.00380668 193 0.00358087 36 0.003378 111 0.00311679 99 0.00288153 7 0.00287816 64 0.00269458 196 0.00263101 478 0.00255656 92 0.00242484 0 0.00224867 290 0.00199276 105 0.00186634 2 0.00166315
/storage/haibn/yt8m/test_lotus/lotus_video_7307.mp4,342 0.993227 80 0.219048 49 0.102239 5 0.0427222 26 0.0108804 127 0.00997096 265 0.00708824 277 0.00435144 16 0.00424847 569 0.00333393 150 0.00314981 787 0.00294363 1 0.00243235 814 0.00201929 15 0.0016821 18 0.00160167 204 0.00157368 0 0.00148505 244 0.00141296 2066 0.0012497
/storage/haibn/yt8m/test_lotus/lotus_video_3912.mp4,342 0.999472 0 0.674415 12 0.0414227 1 0.00468057 5 0.00205764 336 0.00182229 16 0.00149718 226 0.0012787 696 0.00106719 312 0.00103873 63 0.000807256 19 0.000745863 9 0.000682324 34 0.00065589 17 0.000638038 210 0.000524193 64 0.000461221 26 0.000458688 35 0.000448197 337 0.000433952
/storage/haibn/yt8m/test_lotus/lotus_video_608.mp4,342 0.998663 16 0.0142762 26 0.0127743 5 0.00709504 1 0.00664341 0 0.00658631 315 0.0051547 9 0.00267175 64 0.00200903 34 0.0019905 159 0.00196716 19 0.00174275 113 0.00135502 7 0.00129217 69 0.00128391 72 0.00127646 119 0.00126657 505 0.00108838 25 0.000896096 68 0.000891656
/storage/haibn/yt8m/test_lotus/lotus_video_6606.mp4,342 0.997483 19 0.336889 17 0.265878 48 0.0820552 7 0.0581768 2 0.0388394 1 0.0164807 394 0.0163743 128 0.0146652 272 0.0114213 373 0.00400805 64 0.00371358 213 0.00344962 104 0.00343841 0 0.00338641 177 0.00317374 524 0.00313169 753 0.00284815 16 0.002781 691 0.00268427
/storage/haibn/yt8m/test_lotus/lotus_video_5624.mp4,342 0.987985 11 0.267265 1265 0.0328536 20 0.0173179 341 0.0110627 22 0.0091936 26 0.00566456 16 0.00534406 211 0.00529355 29 0.00504851 1 0.00247458 250 0.00175327 791 0.00172395 334 0.00155559 303 0.00148439 477 0.00143203 9 0.00140822 15 0.00138992 99 0.00138962 0 0.00137344
/storage/haibn/yt8m/test_lotus/lotus_video_458.mp4,342 0.999546 0 0.00928643 1 0.00672626 7 0.00626513 17 0.00288531 5 0.00284863 18 0.00224331 48 0.00203145 25 0.00196195 16 0.00157061 26 0.00153437 2 0.0014495 36 0.00135082 64 0.00132906 71 0.00130925 15 0.00111252 68 0.00107697 8 0.00106123 119 0.00102296 19 0.000905693
/storage/haibn/yt8m/test_lotus/lotus_video_8770.mp4,342 0.99742 0 0.00746903 1 0.00691298 16 0.00473118 26 0.00351688 36 0.00351134 5 0.00235504 94 0.00222841 18 0.00196806 19 0.00176671 17 0.00156322 8 0.00151137 159 0.00114033 64 0.000965893 105 0.000890344 7 0.000873595 119 0.000756651 113 0.000702977 73 0.00069356 2 0.000674814
/storage/haibn/yt8m/test_lotus/lotus_video_8197.mp4,342 0.998373 0 0.223324 1840 0.0280158 1 0.0200503 1595 0.01686 319 0.0160714 2578 0.0115803 8 0.00722286 2013 0.00534534 1151 0.00472057 935 0.00312713 17 0.0025661 362 0.00223833 99 0.00220707 3187 0.00215623 7 0.00200528 556 0.00180963 809 0.00149992 881 0.00147811 42 0.00146681
/storage/haibn/yt8m/test_lotus/lotus_video_2309.mp4,342 0.998454 530 0.116357 641 0.0831299 0 0.0203641 226 0.0119303 1 0.00484151 9 0.00356686 16 0.00302237 113 0.00230488 68 0.00230342 242 0.00220722 72 0.00216216 254 0.00214115 215 0.00186443 477 0.00160053 119 0.00150946 5 0.00145656 40 0.00136396 400 0.00135553 34 0.00130752
/storage/haibn/yt8m/test_lotus/lotus_video_1850.mp4,342 0.998932 5 0.0774652 1 0.020707 16 0.0107332 1098 0.0070684 0 0.00674897 15 0.00566953 36 0.00267631 7 0.00196919 337 0.00152561 105 0.00149855 9 0.0012784 147 0.00111198 18 0.00108057 193 0.000999689 2 0.000962824 25 0.000947595 517 0.000934273 582 0.000924021 34 0.000868231
/storage/haibn/yt8m/test_lotus/lotus_video_8393.mp4,342 0.999752 26 0.0112831 0 0.00716537 62 0.00636581 194 0.00509754 282 0.0042966 36 0.00419837 43 0.00361806 1301 0.00332695 1 0.00316888 7 0.00315711 557 0.00252312 16 0.00203624 259 0.00192326 8 0.00178781 90 0.0011656 17 0.00105873 18 0.0010345 193 0.00102249 69 0.00101194
/storage/haibn/yt8m/test_lotus/lotus_video_8764.mp4,342 0.997584 0 0.0131568 16 0.0124268 5 0.0110286 8 0.00984678 1 0.00535887 72 0.00472468 68 0.00360334 98 0.00219062 36 0.00187764 60 0.00173551 35 0.00150824 17 0.00146475 19 0.00121522 9 0.00111994 63 0.00098902 226 0.000974387 240 0.000936121 268 0.000899434 43 0.000856817
/storage/haibn/yt8m/test_lotus/lotus_video_6511.mp4,342 0.996887 1117 0.0216379 8 0.0156426 16 0.01504 14 0.0067831 1 0.00466603 1876 0.00400516 45 0.00315437 242 0.00291952 51 0.00277817 2539 0.00242174 0 0.00195476 2 0.00190383 5 0.00188109 66 0.0018194 56 0.00176102 35 0.00175595 128 0.00155258 186 0.00153118 517 0.00150508
/storage/haibn/yt8m/test_lotus/lotus_video_1719.mp4,342 0.972591 32 0.941357 11 0.930973 29 0.533464 20 0.111004 22 0.0681579 221 0.0217771 1 0.00584939 368 0.0056726 303 0.00533038 472 0.00506601 752 0.00498101 120 0.004713 406 0.00448117 560 0.00427392 370 0.00417975 112 0.00368366 506 0.00367403 16 0.00363985 397 0.00355572
/storage/haibn/yt8m/test_lotus/lotus_video_5866.mp4,342 0.998744 16 0.0637659 5 0.0353152 1 0.00629559 0 0.00624838 26 0.00556931 327 0.00528875 193 0.00420073 315 0.00376657 136 0.00366104 159 0.00364166 194 0.00329855 36 0.00222293 105 0.00220302 44 0.00217304 7 0.00193092 587 0.00184584 80 0.00159159 1347 0.0015341 733 0.00149828
/storage/haibn/yt8m/test_lotus/lotus_video_8439.mp4,342 0.996706 1 0.0332617 0 0.0154613 25 0.00508994 242 0.00366759 35 0.00356573 16 0.00308135 8 0.00303623 146 0.00195375 470 0.00169593 18 0.00147963 26 0.00141862 254 0.00138125 150 0.00120926 428 0.0011856 315 0.00112838 203 0.00110227 60 0.00109392 34 0.00108466 71 0.00106311
/storage/haibn/yt8m/test_lotus/lotus_video_7311.mp4,342 0.998817 8 0.184913 0 0.00795674 6 0.00666469 1 0.00379282 26 0.00242549 16 0.0021745 92 0.00212848 105 0.0019629 69 0.00151131 236 0.00133371 99 0.00118691 739 0.00115418 349 0.00108409 196 0.00100294 52 0.00100052 478 0.000952363 159 0.000895798 649 0.000852555 136 0.000806063
/storage/haibn/yt8m/test_lotus/lotus_video_1199.mp4,342 0.992154 26 0.601463 453 0.0164712 8 0.0148045 2 0.0076738 130 0.00749949 71 0.00543633 199 0.00518581 16 0.00459877 99 0.00382107 268 0.00378883 194 0.00328201 11 0.00293249 25 0.00282919 368 0.00237402 7 0.00231472 623 0.00223258 157 0.00216958 0 0.00192991 203 0.00171226
/storage/haibn/yt8m/test_lotus/lotus_video_6491.mp4,342 0.998019 1 0.00855294 0 0.00522065 8 0.00452989 25 0.00354928 16 0.00348005 36 0.00184879 5 0.00110698 9 0.000927955 7 0.00088954 282 0.000741333 34 0.000708044 337 0.000659108 42 0.000636667 17 0.000628352 26 0.00059092 41 0.00057894 193 0.000547528 94 0.000529915 105 0.000514716
/storage/haibn/yt8m/test_lotus/lotus_video_3383.mp4,342 0.999231 66 0.131399 26 0.0149447 663 0.0130205 268 0.0109861 332 0.0100653 242 0.00987336 254 0.00776783 1 0.00769955 146 0.00609586 0 0.00380889 595 0.00375757 470 0.00312594 16 0.00294527 293 0.00282452 141 0.00243789 660 0.00216517 39 0.00195938 148 0.00177765 298 0.00157946
/storage/haibn/yt8m/test_lotus/lotus_video_7201.mp4,342 0.999969 1 0.00835478 159 0.00726047 0 0.00391698 5 0.00350261 626 0.00288206 478 0.0025878 36 0.00196251 15 0.00185826 92 0.00163293 517 0.00146481 139 0.00141057 18 0.00139356 43 0.00134581 2079 0.00130293 69 0.00121573 16 0.00116047 25 0.00112754 150 0.00109103 26 0.00097388
/storage/haibn/yt8m/test_lotus/lotus_video_8893.mp4,342 0.999659 1 0.00386313 0 0.00338125 159 0.00280792 26 0.00278425 139 0.00199082 1686 0.00187451 141 0.00143087 268 0.00134441 5 0.00119758 1715 0.00105116 438 0.00099197 8 0.000842005 1499 0.000834346 337 0.000821769 626 0.000755996 665 0.000746042 638 0.000726491 34 0.000632614 734 0.000612468
/storage/haibn/yt8m/test_lotus/lotus_video_8296.mp4,1102 0.736071 342 0.525892 1835 0.438969 502 0.347365 1606 0.310904 15 0.310861 87 0.219898 1623 0.192434 603 0.103543 16 0.0627796 1816 0.0524332 34 0.0307827 9 0.0242946 1272 0.0201921 5 0.0177154 262 0.0165568 619 0.0151785 74 0.013992 709 0.013028 363 0.0128881
/storage/haibn/yt8m/test_lotus/lotus_video_320.mp4,342 0.983829 0 0.0671537 1 0.0379522 36 0.0319647 16 0.0161639 19 0.0148028 315 0.0137076 183 0.0101236 403 0.00841242 478 0.00638676 25 0.00629905 79 0.0054616 15 0.00512576 505 0.00320929 150 0.00320002 159 0.00317264 5 0.00316843 309 0.00310269 26 0.00305575 96 0.00287196
/storage/haibn/yt8m/test_lotus/lotus_video_1770.mp4,342 0.99943 30 0.915754 608 0.766511 2 0.732912 280 0.662899 55 0.116347 1178 0.0346185 1892 0.0221035 0 0.0195104 1197 0.0119915 544 0.00988764 1083 0.00930294 515 0.00780594 16 0.00620347 1 0.0060567 940 0.00583774 425 0.00415841 408 0.00282392 1808 0.00278994 1068 0.0026345
/storage/haibn/yt8m/test_lotus/lotus_video_3338.mp4,342 0.992944 26 0.0190578 141 0.0129058 50 0.0100879 8 0.00941458 65 0.00885895 0 0.00728458 661 0.00663853 194 0.00586259 242 0.00565875 136 0.0051899 1 0.00508264 459 0.00395426 5 0.0037584 944 0.0033333 9 0.00326699 49 0.00290126 25 0.00264108 429 0.00258008 68 0.0021176
/storage/haibn/yt8m/test_lotus/lotus_video_913.mp4,342 0.991164 25 0.0248986 1 0.0235039 0 0.00932235 868 0.00915033 16 0.00773469 5 0.00646585 1074 0.00562727 468 0.00419283 105 0.00358 921 0.00323194 36 0.00270134 59 0.00233781 8 0.0022018 29 0.00214368 18 0.00208756 193 0.00204098 183 0.00201574 3818 0.00187847 2 0.00187781
/storage/haibn/yt8m/test_lotus/lotus_video_7842.mp4,342 0.99809 0 0.0184001 315 0.014263 26 0.006542 36 0.00610888 39 0.00506911 1 0.00317788 368 0.00183517 159 0.00174877 203 0.00170916 505 0.00165308 113 0.00160861 229 0.00160423 5 0.00156713 99 0.00155908 119 0.00150377 68 0.00148648 16 0.00137869 441 0.001358 72 0.00129834
/storage/haibn/yt8m/test_lotus/lotus_video_8318.mp4,342 0.976678 96 0.846342 15 0.277096 0 0.054572 1 0.0419255 35 0.026501 7 0.0242051 18 0.0179904 26 0.00655973 99 0.00588521 337 0.00577679 72 0.00509331 69 0.00416306 251 0.00408831 141 0.00315717 8 0.00314885 85 0.00308597 68 0.00276986 170 0.00260428 1254 0.00207421
/storage/haibn/yt8m/test_lotus/lotus_video_983.mp4,342 0.999502 0 0.0076097 1 0.00542438 8 0.00514734 282 0.00417697 25 0.00177398 16 0.00170282 41 0.00118005 99 0.000971496 26 0.000959069 7 0.000827521 5 0.000796705 36 0.000771523 268 0.00073123 327 0.000704288 82 0.000692636 64 0.000681162 35 0.000678748 105 0.000654221 118 0.000637501
/storage/haibn/yt8m/test_lotus/lotus_video_8559.mp4,342 0.989157 11 0.0332617 0 0.0264265 26 0.0211469 64 0.0198255 1 0.0195701 105 0.018944 113 0.0119634 123 0.00981504 358 0.00907826 119 0.00847697 48 0.00812021 250 0.00769055 609 0.00685763 215 0.00685132 510 0.00551319 607 0.00487107 217 0.00442082 498 0.00433034 192 0.00414467
/storage/haibn/yt8m/test_lotus/lotus_video_2017.mp4,342 0.996797 16 0.140083 49 0.12652 80 0.0847217 127 0.0568199 1 0.0379642 26 0.032852 15 0.0229331 35 0.0209091 25 0.0194251 8 0.0175295 5 0.0150574 205 0.0122797 244 0.0105527 0 0.00988537 292 0.00807586 193 0.00673652 150 0.00493258 17 0.00431061 204 0.00354296
/storage/haibn/yt8m/test_lotus/lotus_video_8311.mp4,342 0.979924 1 0.0253507 0 0.0139374 8 0.00813088 18 0.00664425 254 0.0047133 26 0.00440332 952 0.00411659 242 0.00400117 9 0.00391141 203 0.0036785 34 0.00350732 478 0.00334617 7 0.00272134 470 0.00269574 459 0.00249138 15 0.00247702 36 0.00218931 94 0.00202087 400 0.00190249
/storage/haibn/yt8m/test_lotus/lotus_video_966.mp4,342 0.998008 0 0.00500053 18 0.00447369 5 0.00344741 16 0.00302717 15 0.00273284 64 0.00267893 1 0.00259653 26 0.00257552 282 0.00203583 159 0.00186771 150 0.00169104 7 0.00146249 2 0.0010888 43 0.0010598 68 0.00104207 204 0.000917554 72 0.000879496 136 0.00084576 8 0.000843167
/storage/haibn/yt8m/test_lotus/lotus_video_8750.mp4,342 0.992458 16 0.00778806 11 0.00700268 315 0.00261074 5 0.00230226 25 0.00205439 26 0.00199577 8 0.00165409 9 0.00135142 0 0.0013276 1 0.00106969 368 0.000827938 34 0.000769526 282 0.000734806 7 0.000686467 99 0.000679553 203 0.000647694 268 0.000537574 505 0.000513017 15 0.000510514
/storage/haibn/yt8m/test_lotus/lotus_video_8397.mp4,342 0.999884 5 0.0275178 0 0.0237299 1 0.0231403 16 0.0202719 733 0.012985 26 0.00730902 203 0.00562868 1297 0.00561014 268 0.00523365 956 0.00264615 130 0.0024645 665 0.00206399 1331 0.00206077 8 0.00204176 74 0.00192392 409 0.00190899 25 0.00186634 467 0.00185621 36 0.00173709
/storage/haibn/yt8m/test_lotus/lotus_video_5418.mp4,342 0.9982 39 0.616031 65 0.0691399 866 0.0594351 393 0.0335384 121 0.0275799 50 0.0244122 233 0.0235907 207 0.0195698 355 0.0144474 156 0.0143026 674 0.00682774 529 0.00456652 338 0.00347784 0 0.00299013 1072 0.00248733 781 0.0024626 8 0.00224823 1104 0.00151378 627 0.00140059
/storage/haibn/yt8m/test_lotus/lotus_video_7298.mp4,342 0.988997 8 0.360773 0 0.0101797 1 0.00701642 119 0.00489336 82 0.00440621 113 0.00417817 5 0.00385469 186 0.00315574 7 0.00305837 105 0.00228915 64 0.00215289 99 0.00208491 15 0.00207052 45 0.00195289 16 0.00185204 308 0.00182277 92 0.00176027 2 0.0017055 465 0.00157014
/storage/haibn/yt8m/test_lotus/lotus_video_1614.mp4,342 0.995064 1 0.00773373 0 0.00523487 16 0.00473922 8 0.00392708 26 0.00336048 60 0.0017958 64 0.00175586 17 0.00173053 5 0.00153476 7 0.00141934 18 0.00128075 2 0.00122741 15 0.00122342 9 0.00109169 43 0.000873774 119 0.00078088 113 0.000759631 34 0.000728339 68 0.000655711
/storage/haibn/yt8m/test_lotus/lotus_video_408.mp4,342 0.999398 5 0.784475 1 0.0342658 16 0.0158055 0 0.00859788 15 0.00166056 105 0.00126737 809 0.00113046 19 0.00112179 81 0.00108495 150 0.0009785 203 0.000885993 17 0.000869393 2 0.000801682 99 0.000759631 25 0.000754476 108 0.000750482 319 0.000706583 358 0.000648558 7 0.000641942
/storage/haibn/yt8m/test_lotus/lotus_video_6405.mp4,342 0.999956 0 0.0202005 39 0.00661004 26 0.00482649 159 0.00253847 15 0.00248811 315 0.00192603 222 0.0018951 1 0.00183669 18 0.00169635 5 0.00161168 170 0.0015102 363 0.00103346 16 0.00101525 657 0.00100598 139 0.000878304 249 0.000828981 517 0.000822067 181 0.000806481 505 0.00071913
/storage/haibn/yt8m/test_lotus/lotus_video_3058.mp4,342 0.999883 1 0.264596 0 0.134242 19 0.0266591 2 0.00926808 17 0.00811067 7 0.00668108 36 0.00509658 150 0.00498471 30 0.00460714 55 0.00397748 204 0.00367558 296 0.00346705 26 0.00300133 35 0.00239888 8 0.00200829 438 0.00176522 72 0.00169811 130 0.00156173 489 0.00155714
/storage/haibn/yt8m/test_lotus/lotus_video_611.mp4,342 0.999796 0 0.045756 1 0.0142838 159 0.012525 16 0.00483879 626 0.00465578 26 0.00381774 68 0.00378144 5 0.00353387 72 0.00264987 141 0.00223202 193 0.00202948 147 0.00159991 39 0.00145569 36 0.00127643 255 0.00119036 153 0.00107959 98 0.0010578 438 0.000957429 64 0.000941128
/storage/haibn/yt8m/test_lotus/lotus_video_6322.mp4,342 0.999037 26 0.00487611 0 0.00258246 39 0.00171471 1 0.00153887 259 0.00149015 111 0.00139397 16 0.00138119 42 0.0012432 7 0.00124171 9 0.000977099 159 0.000935674 94 0.000898004 337 0.000883728 21 0.000852048 64 0.000812858 146 0.000792593 207 0.000665009 174 0.000650883 194 0.000623912
/storage/haibn/yt8m/test_lotus/lotus_video_3081.mp4,59 0.999977 18 0.999374 342 0.998402 43 0.973945 15 0.950249 604 0.679436 101 0.548753 374 0.237843 693 0.167662 1685 0.0643977 286 0.0419416 823 0.0397969 549 0.0208401 178 0.0182337 906 0.0126078 26 0.0122544 60 0.0122448 1032 0.00944716 752 0.0083124 2227 0.00812528
/storage/haibn/yt8m/test_lotus/lotus_video_2767.mp4,342 0.998457 438 0.0568437 8 0.0566092 1 0.0200586 308 0.0105659 0 0.00767112 5 0.00559238 150 0.00431237 16 0.00412634 157 0.00314757 80 0.00234693 204 0.00234193 407 0.00229082 175 0.00187322 240 0.00182799 35 0.00181782 9 0.0016855 429 0.00166777 349 0.00166386 72 0.00151369
/storage/haibn/yt8m/test_lotus/lotus_video_750.mp4,342 0.999871 0 0.004576 1 0.00429145 8 0.00332224 26 0.00263426 99 0.0025019 64 0.0015513 7 0.00148466 2 0.00146866 438 0.00144765 41 0.0011625 92 0.00111011 16 0.00101268 141 0.00083223 159 0.000781 19 0.00077039 35 0.000751913 36 0.000711381 25 0.000661969 94 0.000617534
/storage/haibn/yt8m/test_lotus/lotus_video_8641.mp4,342 0.998934 0 0.00734019 26 0.00481275 19 0.00406224 1 0.00371483 17 0.0034591 15 0.0024758 8 0.00247473 2 0.00205615 16 0.00200886 7 0.0016745 64 0.00145897 25 0.00130817 5 0.00130102 60 0.00115463 105 0.00111622 11 0.00108519 262 0.00105259 428 0.000848532 193 0.000814825
/storage/haibn/yt8m/test_lotus/lotus_video_7382.mp4,342 0.997665 64 0.195622 149 0.13297 128 0.0434236 36 0.0323038 298 0.0217193 186 0.014901 2 0.0120879 677 0.00868917 137 0.00792402 667 0.00790891 1 0.00721848 15 0.00639457 8 0.00609079 68 0.00598782 17 0.00577918 72 0.00570223 99 0.00506115 210 0.00476435 428 0.00402284
/storage/haibn/yt8m/test_lotus/lotus_video_6820.mp4,342 0.979787 15 0.0266792 2 0.00954142 1 0.00868198 251 0.00716174 7 0.00599521 36 0.00555271 26 0.00527406 16 0.00513464 353 0.0045833 0 0.00314465 388 0.0031231 347 0.00302508 49 0.00265035 723 0.00264597 18 0.00238296 96 0.00232571 64 0.00216213 499 0.00208271 946 0.00194302
/storage/haibn/yt8m/test_lotus/lotus_video_6428.mp4,342 0.998718 99 0.00523713 159 0.00424975 459 0.00351319 26 0.00279951 1 0.00263211 50 0.00251448 65 0.00246185 327 0.00229052 242 0.00225973 0 0.00167906 150 0.00157887 16 0.00151673 170 0.00123897 39 0.00119457 18 0.00111201 626 0.000982821 8 0.000949591 204 0.00092265 503 0.000911176
/storage/haibn/yt8m/test_lotus/lotus_video_535.mp4,342 0.990651 15 0.817739 1102 0.589867 509 0.0429887 18 0.024577 1 0.0151375 1044 0.0115482 363 0.0100413 1090 0.00985956 709 0.00675443 8 0.00627515 87 0.00500968 16 0.00454453 3427 0.00422332 603 0.00396457 3151 0.00378236 25 0.0034467 105 0.00323042 69 0.00292972 287 0.00270814
